id_cliente,persona,engajamento,compras_60_dias,proba
cli_5731,unknown,1.7,0.0,0.05
cli_5732,unknown,7.3,99.0,0.07
cli_5733,unknown,8.0,0.0,0.07
cli_5734,unknown,20.4,0.0,0.1
cli_5735,unknown,8.5,0.0,0.07
cli_5736,vinho_final_do_dia,5.7,0.0,0.11
cli_5737,unknown,0.4,0.0,0.05
cli_5738,esporadico,82.5,159.0,0.33
cli_5739,vinho_final_do_dia,2.1,0.0,0.1
cli_5740,vinho_final_do_dia,47.4,159.0,0.23
cli_5741,unknown,14.8,0.0,0.09
cli_5742,vinho_final_do_dia,1.7,0.0,0.1
cli_5743,vinho_final_do_dia,68.2,89.0,0.28
cli_5744,unknown,0.5,0.0,0.05
cli_5745,unknown,1.1,0.0,0.05
cli_5746,unknown,5.8,0.0,0.06
cli_5747,esporadico,6.8,0.0,0.12
cli_5748,unknown,1.7,0.0,0.05
cli_5749,esporadico,7.9,0.0,0.13
cli_5750,unknown,2.1,0.0,0.05
cli_5751,churrasco_fds,66.4,33.0,0.4
cli_5752,vinho_final_do_dia,88.8,118.0,0.34
cli_5753,unknown,27.1,0.0,0.12
cli_5754,vinho_final_do_dia,76.8,43.0,0.3
cli_5755,esporadico,2.6,0.0,0.11
cli_5756,churrasco_fds,9.9,0.0,0.25
cli_5757,unknown,80.5,123.0,0.27
cli_5758,vinho_final_do_dia,0.1,0.0,0.09
cli_5759,churrasco_fds,79.4,141.0,0.44
cli_5760,esporadico,6.5,0.0,0.12
cli_5761,unknown,19.8,0.0,0.1
cli_5762,esporadico,24.3,0.0,0.17
cli_5763,churrasco_fds,12.7,0.0,0.26
cli_5764,esporadico,15.6,0.0,0.15
cli_5765,unknown,69.7,89.0,0.24
cli_5766,vinho_final_do_dia,4.0,0.0,0.1
cli_5767,esporadico,83.1,168.0,0.33
cli_5768,unknown,73.8,149.0,0.25
cli_5769,churrasco_fds,8.3,0.0,0.24
cli_5770,unknown,64.4,80.0,0.22
cli_5771,esporadico,7.2,0.0,0.12
cli_5772,churrasco_fds,90.1,129.0,0.47
cli_5773,unknown,11.8,0.0,0.08
cli_5774,unknown,6.5,0.0,0.06
cli_5775,esporadico,48.1,149.0,0.24
cli_5776,unknown,9.4,0.0,0.07
cli_5777,esporadico,8.8,0.0,0.13
cli_5778,esporadico,13.2,0.0,0.14
cli_5779,esporadico,0.8,0.0,0.11
cli_5780,churrasco_fds,81.6,99.0,0.44
cli_5781,vinho_final_do_dia,3.6,149.0,0.11
cli_5782,esporadico,18.9,0.0,0.15
cli_5783,unknown,88.1,132.0,0.29
cli_5784,unknown,27.5,99.0,0.13
cli_5785,unknown,13.2,0.0,0.08
cli_5786,unknown,16.1,0.0,0.09
cli_5787,unknown,67.2,129.0,0.23
cli_5788,esporadico,25.8,0.0,0.17
cli_5789,unknown,6.8,0.0,0.07
cli_5790,esporadico,1.1,0.0,0.11
cli_5791,vinho_final_do_dia,73.1,159.0,0.3
cli_5792,unknown,3.4,0.0,0.06
cli_5793,unknown,91.6,20.0,0.29
cli_5794,esporadico,1.0,0.0,0.11
cli_5795,vinho_final_do_dia,22.9,0.0,0.15
cli_5796,unknown,90.8,102.0,0.29
cli_5797,vinho_final_do_dia,91.3,46.0,0.34
cli_5798,unknown,88.0,115.0,0.29
cli_5799,unknown,1.3,0.0,0.05
cli_5800,unknown,8.2,0.0,0.07
cli_5801,unknown,5.8,0.0,0.06
cli_5802,unknown,18.9,0.0,0.1
cli_5803,unknown,75.5,130.0,0.25
cli_5804,vinho_final_do_dia,80.6,129.0,0.31
cli_5805,churrasco_fds,9.0,0.0,0.25
cli_5806,unknown,0.8,0.0,0.05
cli_5807,unknown,1.9,0.0,0.05
cli_5808,esporadico,12.4,0.0,0.14
cli_5809,vinho_final_do_dia,90.5,99.0,0.34
cli_5810,churrasco_fds,80.8,159.0,0.45
cli_5811,vinho_final_do_dia,7.5,0.0,0.11
cli_5812,vinho_final_do_dia,85.8,0.0,0.32
cli_5813,vinho_final_do_dia,21.1,129.0,0.16
cli_5814,esporadico,14.6,0.0,0.14
cli_5815,esporadico,58.8,137.0,0.27
cli_5816,vinho_final_do_dia,2.4,0.0,0.1
cli_5817,unknown,22.4,0.0,0.11
cli_5818,esporadico,1.9,0.0,0.11
cli_5819,unknown,21.2,159.0,0.11
cli_5820,esporadico,8.0,0.0,0.13
cli_5821,unknown,90.0,77.0,0.29
cli_5822,unknown,3.6,0.0,0.06
cli_5823,unknown,0.5,0.0,0.05
cli_5824,unknown,3.6,0.0,0.06
cli_5825,esporadico,66.2,56.0,0.28
cli_5826,esporadico,70.3,122.0,0.3
cli_5827,unknown,84.5,199.0,0.28
cli_5828,unknown,67.5,119.0,0.23
cli_5829,esporadico,7.2,0.0,0.12
cli_5830,churrasco_fds,36.1,129.0,0.33
cli_5831,unknown,75.0,129.0,0.25
cli_5832,unknown,0.0,129.0,0.06
cli_5833,vinho_final_do_dia,1.4,0.0,0.1
cli_5834,unknown,84.6,159.0,0.28
cli_5835,unknown,83.0,106.0,0.27
cli_5836,unknown,5.6,0.0,0.06
cli_5837,vinho_final_do_dia,35.7,0.0,0.19
cli_5838,esporadico,29.7,159.0,0.19
cli_5839,esporadico,5.4,0.0,0.12
cli_5840,unknown,19.6,99.0,0.11
cli_5841,churrasco_fds,17.7,0.0,0.27
cli_5842,unknown,91.3,91.0,0.29
cli_5843,unknown,0.0,0.0,0.05
cli_5844,esporadico,1.7,0.0,0.11
cli_5845,esporadico,1.1,0.0,0.11
cli_5846,unknown,9.3,0.0,0.07
cli_5847,esporadico,30.1,0.0,0.18
cli_5848,vinho_final_do_dia,90.6,0.0,0.33
cli_5849,unknown,9.2,0.0,0.07
cli_5850,unknown,79.2,129.0,0.26
cli_5851,unknown,63.6,0.0,0.22
cli_5852,esporadico,88.0,159.0,0.35
cli_5853,vinho_final_do_dia,13.8,129.0,0.14
cli_5854,unknown,4.1,0.0,0.06
cli_5855,unknown,7.8,0.0,0.07
cli_5856,unknown,4.6,0.0,0.06
cli_5857,vinho_final_do_dia,58.9,94.0,0.26
cli_5858,esporadico,2.4,0.0,0.11
cli_5859,esporadico,8.0,0.0,0.13
cli_5860,vinho_final_do_dia,1.0,0.0,0.1
cli_5861,esporadico,38.5,159.0,0.22
cli_5862,churrasco_fds,16.5,0.0,0.27
cli_5863,vinho_final_do_dia,10.9,0.0,0.12
cli_5864,unknown,15.7,0.0,0.09
cli_5865,unknown,5.8,0.0,0.06
cli_5866,unknown,7.6,0.0,0.07
cli_5867,esporadico,6.5,0.0,0.12
cli_5868,vinho_final_do_dia,76.5,114.0,0.3
cli_5869,esporadico,3.6,0.0,0.11
cli_5870,churrasco_fds,9.5,0.0,0.25
cli_5871,vinho_final_do_dia,85.7,127.0,0.33
cli_5872,esporadico,57.5,99.0,0.26
cli_5873,vinho_final_do_dia,17.0,0.0,0.14
cli_5874,vinho_final_do_dia,66.8,52.0,0.27
cli_5875,esporadico,75.9,99.0,0.31
cli_5876,unknown,12.5,0.0,0.08
cli_5877,esporadico,2.4,0.0,0.11
cli_5878,esporadico,23.0,0.0,0.17
cli_5879,unknown,12.0,0.0,0.08
cli_5880,esporadico,1.4,0.0,0.11
cli_5881,unknown,21.5,0.0,0.1
cli_5882,esporadico,64.7,83.0,0.28
cli_5883,unknown,13.3,0.0,0.08
cli_5884,unknown,16.0,0.0,0.09
cli_5885,esporadico,70.8,99.0,0.3
cli_5886,vinho_final_do_dia,2.3,0.0,0.1
cli_5887,unknown,10.7,0.0,0.08
cli_5888,esporadico,17.8,0.0,0.15
cli_5889,unknown,8.2,0.0,0.07
cli_5890,esporadico,4.7,0.0,0.12
cli_5891,unknown,5.4,0.0,0.06
cli_5892,esporadico,21.6,0.0,0.16
cli_5893,esporadico,88.6,101.0,0.34
cli_5894,esporadico,8.1,0.0,0.13
cli_5895,vinho_final_do_dia,85.9,11.0,0.32
cli_5896,unknown,10.8,0.0,0.08
cli_5897,unknown,89.3,180.0,0.29
cli_5898,esporadico,4.9,0.0,0.12
cli_5899,unknown,74.7,199.0,0.26
cli_5900,unknown,61.7,149.0,0.22
cli_5901,vinho_final_do_dia,7.8,0.0,0.11
cli_5902,esporadico,32.4,129.0,0.2
cli_5903,esporadico,19.7,0.0,0.16
cli_5904,unknown,1.7,129.0,0.06
cli_5905,unknown,1.8,0.0,0.05
cli_5906,esporadico,16.2,0.0,0.15
cli_5907,unknown,34.7,99.0,0.15
cli_5908,unknown,6.3,0.0,0.06
cli_5909,unknown,17.4,0.0,0.09
cli_5910,vinho_final_do_dia,2.6,0.0,0.1
cli_5911,vinho_final_do_dia,23.9,0.0,0.16
cli_5912,churrasco_fds,56.9,99.0,0.38
cli_5913,vinho_final_do_dia,6.6,0.0,0.11
cli_5914,esporadico,85.9,44.0,0.33
cli_5915,churrasco_fds,1.1,0.0,0.23
cli_5916,unknown,89.1,23.0,0.28
cli_5917,unknown,91.8,103.0,0.3
cli_5918,esporadico,0.4,0.0,0.11
cli_5919,esporadico,21.7,0.0,0.16
cli_5920,esporadico,4.4,0.0,0.12
cli_5921,esporadico,57.6,199.0,0.27
cli_5922,unknown,9.8,149.0,0.08
cli_5923,esporadico,16.9,0.0,0.15
cli_5924,esporadico,30.6,159.0,0.2
cli_5925,unknown,24.2,0.0,0.11
cli_5926,unknown,4.3,0.0,0.06
cli_5927,churrasco_fds,1.8,0.0,0.23
cli_5928,vinho_final_do_dia,4.2,0.0,0.11
cli_5929,esporadico,5.8,0.0,0.12
cli_5930,churrasco_fds,17.9,0.0,0.27
cli_5931,unknown,87.5,84.0,0.28
cli_5932,unknown,2.9,0.0,0.06
cli_5933,unknown,13.1,0.0,0.08
cli_5934,unknown,64.8,73.0,0.22
cli_5935,unknown,89.6,50.0,0.29
cli_5936,esporadico,10.2,0.0,0.13
cli_5937,unknown,91.7,100.0,0.3
cli_5938,unknown,6.3,0.0,0.06
cli_5939,vinho_final_do_dia,4.4,0.0,0.11
cli_5940,esporadico,12.0,0.0,0.14
cli_5941,esporadico,25.4,0.0,0.17
cli_5942,unknown,17.5,129.0,0.1
cli_5943,unknown,13.3,0.0,0.08
cli_5944,vinho_final_do_dia,6.3,0.0,0.11
cli_5945,esporadico,16.7,0.0,0.15
cli_5946,esporadico,0.4,0.0,0.11
cli_5947,vinho_final_do_dia,10.5,0.0,0.12
cli_5948,esporadico,24.2,0.0,0.17
cli_5949,unknown,6.3,0.0,0.06
cli_5950,unknown,8.4,0.0,0.07
cli_5951,unknown,3.1,0.0,0.06
cli_5952,esporadico,15.7,0.0,0.15
cli_5953,vinho_final_do_dia,27.8,0.0,0.17
cli_5954,unknown,90.1,71.0,0.29
cli_5955,unknown,4.4,0.0,0.06
cli_5956,unknown,59.1,107.0,0.21
cli_5957,churrasco_fds,28.6,0.0,0.3
cli_5958,unknown,11.1,0.0,0.08
cli_5959,unknown,1.0,0.0,0.05
cli_5960,churrasco_fds,15.4,0.0,0.26
cli_5961,unknown,69.7,199.0,0.24
cli_5962,esporadico,11.2,0.0,0.13
cli_5963,unknown,89.0,75.0,0.29
cli_5964,esporadico,68.9,159.0,0.3
cli_5965,churrasco_fds,12.2,0.0,0.25
cli_5966,unknown,9.5,0.0,0.07
cli_5967,vinho_final_do_dia,4.8,0.0,0.11
cli_5968,unknown,84.1,159.0,0.28
cli_5969,esporadico,76.1,159.0,0.32
cli_5970,vinho_final_do_dia,1.2,0.0,0.1
cli_5971,esporadico,9.8,0.0,0.13
cli_5972,unknown,70.1,199.0,0.25
cli_5973,churrasco_fds,1.0,0.0,0.23
cli_5974,churrasco_fds,46.5,99.0,0.35
cli_5975,unknown,4.4,0.0,0.06
cli_5976,vinho_final_do_dia,79.5,121.0,0.31
cli_5977,unknown,81.0,149.0,0.27
cli_5978,esporadico,3.9,0.0,0.11
cli_5979,unknown,5.5,0.0,0.06
cli_5980,vinho_final_do_dia,9.2,0.0,0.12
cli_5981,unknown,87.8,129.0,0.29
cli_5982,esporadico,0.8,0.0,0.11
cli_5983,unknown,10.3,0.0,0.07
cli_5984,esporadico,11.0,0.0,0.13
cli_5985,esporadico,69.9,99.0,0.29
cli_5986,churrasco_fds,93.0,57.0,0.47
cli_5987,unknown,96.2,129.0,0.31
cli_5988,unknown,20.6,0.0,0.1
cli_5989,esporadico,24.4,0.0,0.17
cli_5990,esporadico,14.7,0.0,0.14
cli_5991,unknown,1.4,0.0,0.05
cli_5992,unknown,9.2,0.0,0.07
cli_5993,unknown,92.7,149.0,0.3
cli_5994,unknown,54.4,199.0,0.2
cli_5995,esporadico,63.3,81.0,0.28
cli_5996,vinho_final_do_dia,14.0,0.0,0.13
cli_5997,unknown,11.6,0.0,0.08
cli_5998,esporadico,27.6,199.0,0.19
cli_5999,unknown,85.7,99.0,0.28
cli_6000,esporadico,6.8,0.0,0.12
cli_6001,esporadico,12.0,0.0,0.14
cli_6002,unknown,87.6,46.0,0.28
cli_6003,unknown,8.1,149.0,0.08
cli_6004,esporadico,83.4,163.0,0.33
cli_6005,unknown,5.1,0.0,0.06
cli_6006,esporadico,2.7,0.0,0.11
cli_6007,unknown,79.3,104.0,0.26
cli_6008,vinho_final_do_dia,58.9,159.0,0.26
cli_6009,unknown,67.3,129.0,0.23
cli_6010,churrasco_fds,60.3,159.0,0.39
cli_6011,esporadico,43.0,119.0,0.23
cli_6012,vinho_final_do_dia,57.7,99.0,0.25
cli_6013,unknown,8.6,0.0,0.07
cli_6014,esporadico,4.2,0.0,0.12
cli_6015,unknown,5.6,0.0,0.06
cli_6016,esporadico,77.1,53.0,0.31
cli_6017,unknown,2.8,0.0,0.06
cli_6018,esporadico,3.8,0.0,0.11
cli_6019,esporadico,6.8,0.0,0.12
cli_6020,esporadico,52.7,199.0,0.26
cli_6021,unknown,8.6,0.0,0.07
cli_6022,unknown,0.7,0.0,0.05
cli_6023,churrasco_fds,2.9,0.0,0.23
cli_6024,unknown,14.0,0.0,0.08
cli_6025,unknown,19.3,0.0,0.1
cli_6026,vinho_final_do_dia,11.1,0.0,0.12
cli_6027,esporadico,15.0,99.0,0.15
cli_6028,esporadico,10.8,0.0,0.13
cli_6029,esporadico,1.3,0.0,0.11
cli_6030,unknown,85.5,52.0,0.28
cli_6031,vinho_final_do_dia,0.8,0.0,0.1
cli_6032,unknown,23.2,149.0,0.12
cli_6033,churrasco_fds,73.2,68.0,0.42
cli_6034,esporadico,9.1,0.0,0.13
cli_6035,vinho_final_do_dia,70.2,99.0,0.29
cli_6036,esporadico,73.3,144.0,0.31
cli_6037,esporadico,46.2,49.0,0.23
cli_6038,vinho_final_do_dia,19.4,0.0,0.15
cli_6039,unknown,1.0,0.0,0.05
cli_6040,unknown,7.9,0.0,0.07
cli_6041,unknown,5.2,0.0,0.06
cli_6042,unknown,0.1,0.0,0.05
cli_6043,vinho_final_do_dia,77.8,90.0,0.3
cli_6044,vinho_final_do_dia,12.8,0.0,0.13
cli_6045,esporadico,1.5,0.0,0.11
cli_6046,esporadico,5.4,99.0,0.13
cli_6047,esporadico,78.7,159.0,0.32
cli_6048,esporadico,1.0,0.0,0.11
cli_6049,unknown,19.1,0.0,0.1
cli_6050,vinho_final_do_dia,20.0,0.0,0.15
cli_6051,unknown,6.2,0.0,0.06
cli_6052,esporadico,14.1,0.0,0.14
cli_6053,unknown,9.0,0.0,0.07
cli_6054,esporadico,11.9,0.0,0.14
cli_6055,esporadico,2.0,0.0,0.11
cli_6056,unknown,4.8,0.0,0.06
cli_6057,esporadico,1.3,0.0,0.11
cli_6058,unknown,88.8,106.0,0.29
cli_6059,unknown,12.2,0.0,0.08
cli_6060,churrasco_fds,2.0,0.0,0.23
cli_6061,unknown,81.0,159.0,0.27
cli_6062,unknown,16.1,0.0,0.09
cli_6063,esporadico,18.0,129.0,0.16
cli_6064,esporadico,22.3,0.0,0.16
cli_6065,churrasco_fds,3.7,0.0,0.23
cli_6066,vinho_final_do_dia,29.4,199.0,0.18
cli_6067,esporadico,2.5,0.0,0.11
cli_6068,unknown,57.4,119.0,0.21
cli_6069,unknown,87.6,123.0,0.29
cli_6070,unknown,6.2,0.0,0.06
cli_6071,unknown,67.3,159.0,0.24
cli_6072,unknown,0.3,0.0,0.05
cli_6073,unknown,4.5,0.0,0.06
cli_6074,vinho_final_do_dia,16.4,0.0,0.14
cli_6075,esporadico,7.5,0.0,0.12
cli_6076,esporadico,34.2,129.0,0.2
cli_6077,esporadico,2.9,0.0,0.11
cli_6078,vinho_final_do_dia,19.4,119.0,0.15
cli_6079,esporadico,0.3,0.0,0.11
cli_6080,esporadico,6.6,0.0,0.12
cli_6081,churrasco_fds,0.6,0.0,0.22
cli_6082,unknown,6.9,0.0,0.07
cli_6083,churrasco_fds,11.0,0.0,0.25
cli_6084,esporadico,5.5,0.0,0.12
cli_6085,vinho_final_do_dia,94.6,82.0,0.35
cli_6086,vinho_final_do_dia,45.1,159.0,0.22
cli_6087,unknown,89.3,141.0,0.29
cli_6088,unknown,75.5,89.0,0.25
cli_6089,unknown,80.3,99.0,0.27
cli_6090,churrasco_fds,7.9,0.0,0.24
cli_6091,unknown,18.0,0.0,0.1
cli_6092,unknown,27.8,119.0,0.13
cli_6093,vinho_final_do_dia,7.1,0.0,0.11
cli_6094,vinho_final_do_dia,0.9,0.0,0.1
cli_6095,vinho_final_do_dia,67.9,184.0,0.29
cli_6096,esporadico,16.5,0.0,0.15
cli_6097,esporadico,25.2,0.0,0.17
cli_6098,unknown,27.1,0.0,0.12
cli_6099,churrasco_fds,73.2,149.0,0.42
cli_6100,vinho_final_do_dia,8.4,0.0,0.12
cli_6101,vinho_final_do_dia,6.9,0.0,0.11
cli_6102,unknown,79.4,32.0,0.26
cli_6103,unknown,2.7,0.0,0.05
cli_6104,unknown,0.4,0.0,0.05
cli_6105,churrasco_fds,2.2,0.0,0.23
cli_6106,vinho_final_do_dia,15.4,0.0,0.13
cli_6107,esporadico,69.9,149.0,0.3
cli_6108,esporadico,15.8,0.0,0.15
cli_6109,churrasco_fds,20.9,0.0,0.28
cli_6110,unknown,1.1,0.0,0.05
cli_6111,esporadico,0.8,0.0,0.11
cli_6112,churrasco_fds,19.0,0.0,0.27
cli_6113,esporadico,8.9,0.0,0.13
cli_6114,unknown,0.6,0.0,0.05
cli_6115,churrasco_fds,2.3,0.0,0.23
cli_6116,unknown,3.9,99.0,0.06
cli_6117,vinho_final_do_dia,59.8,67.0,0.26
cli_6118,esporadico,12.9,0.0,0.14
cli_6119,unknown,10.5,0.0,0.08
cli_6120,churrasco_fds,81.0,200.0,0.45
cli_6121,unknown,3.8,0.0,0.06
cli_6122,churrasco_fds,1.2,0.0,0.23
cli_6123,vinho_final_do_dia,1.2,0.0,0.1
cli_6124,esporadico,93.2,66.0,0.35
cli_6125,unknown,5.1,0.0,0.06
cli_6126,vinho_final_do_dia,3.8,0.0,0.1
cli_6127,esporadico,88.3,130.0,0.35
cli_6128,vinho_final_do_dia,35.6,99.0,0.19
cli_6129,esporadico,6.2,0.0,0.12
cli_6130,unknown,44.2,129.0,0.17
cli_6131,vinho_final_do_dia,7.1,0.0,0.11
cli_6132,churrasco_fds,5.2,0.0,0.24
cli_6133,unknown,6.0,0.0,0.06
cli_6134,unknown,10.3,129.0,0.08
cli_6135,unknown,14.3,0.0,0.09
cli_6136,unknown,0.7,0.0,0.05
cli_6137,esporadico,13.9,0.0,0.14
cli_6138,unknown,15.6,0.0,0.09
cli_6139,unknown,61.7,159.0,0.22
cli_6140,unknown,70.3,34.0,0.23
cli_6141,esporadico,79.5,62.0,0.32
cli_6142,vinho_final_do_dia,3.8,0.0,0.1
cli_6143,churrasco_fds,84.8,149.0,0.46
cli_6144,esporadico,23.7,0.0,0.17
cli_6145,churrasco_fds,1.4,0.0,0.23
cli_6146,unknown,18.0,0.0,0.1
cli_6147,esporadico,10.0,0.0,0.13
cli_6148,unknown,0.2,0.0,0.05
cli_6149,churrasco_fds,19.8,0.0,0.27
cli_6150,esporadico,0.6,0.0,0.11
cli_6151,esporadico,29.7,0.0,0.18
cli_6152,esporadico,13.0,0.0,0.14
cli_6153,churrasco_fds,4.7,0.0,0.23
cli_6154,vinho_final_do_dia,11.4,0.0,0.12
cli_6155,unknown,18.9,0.0,0.1
cli_6156,esporadico,77.2,159.0,0.32
cli_6157,unknown,10.3,0.0,0.07
cli_6158,unknown,13.0,0.0,0.08
cli_6159,vinho_final_do_dia,56.2,119.0,0.25
cli_6160,esporadico,49.5,99.0,0.24
cli_6161,churrasco_fds,54.0,129.0,0.37
cli_6162,vinho_final_do_dia,2.7,0.0,0.1
cli_6163,unknown,0.8,0.0,0.05
cli_6164,unknown,1.4,0.0,0.05
cli_6165,unknown,6.2,0.0,0.06
cli_6166,esporadico,91.5,103.0,0.35
cli_6167,vinho_final_do_dia,4.6,0.0,0.11
cli_6168,unknown,2.8,0.0,0.06
cli_6169,unknown,0.1,0.0,0.05
cli_6170,vinho_final_do_dia,4.8,0.0,0.11
cli_6171,unknown,12.4,0.0,0.08
cli_6172,esporadico,86.6,38.0,0.33
cli_6173,esporadico,75.6,159.0,0.31
cli_6174,unknown,6.4,0.0,0.06
cli_6175,unknown,92.8,157.0,0.3
cli_6176,vinho_final_do_dia,3.3,0.0,0.1
cli_6177,unknown,11.7,0.0,0.08
cli_6178,esporadico,8.2,0.0,0.13
cli_6179,unknown,3.8,0.0,0.06
cli_6180,esporadico,17.8,0.0,0.15
cli_6181,unknown,6.0,0.0,0.06
cli_6182,unknown,84.3,129.0,0.28
cli_6183,churrasco_fds,28.6,0.0,0.3
cli_6184,unknown,3.5,0.0,0.06
cli_6185,esporadico,3.0,0.0,0.11
cli_6186,unknown,61.7,45.0,0.21
cli_6187,vinho_final_do_dia,89.2,100.0,0.34
cli_6188,unknown,23.4,0.0,0.11
cli_6189,churrasco_fds,0.9,199.0,0.24
cli_6190,unknown,19.9,0.0,0.1
cli_6191,vinho_final_do_dia,86.8,159.0,0.33
cli_6192,unknown,23.2,0.0,0.11
cli_6193,esporadico,2.6,0.0,0.11
cli_6194,vinho_final_do_dia,9.2,0.0,0.12
cli_6195,churrasco_fds,15.3,0.0,0.26
cli_6196,unknown,0.1,0.0,0.05
cli_6197,churrasco_fds,15.1,119.0,0.27
cli_6198,esporadico,12.5,0.0,0.14
cli_6199,unknown,87.8,83.0,0.28
cli_6200,unknown,8.0,0.0,0.07
cli_6201,unknown,88.0,109.0,0.29
cli_6202,esporadico,9.7,0.0,0.13
cli_6203,vinho_final_do_dia,1.7,0.0,0.1
cli_6204,vinho_final_do_dia,8.8,0.0,0.12
cli_6205,esporadico,7.6,0.0,0.12
cli_6206,esporadico,89.1,147.0,0.35
cli_6207,unknown,27.5,0.0,0.12
cli_6208,unknown,8.0,0.0,0.07
cli_6209,unknown,64.2,159.0,0.23
cli_6210,vinho_final_do_dia,63.8,101.0,0.27
cli_6211,esporadico,23.3,0.0,0.17
cli_6212,vinho_final_do_dia,69.1,48.0,0.28
cli_6213,unknown,6.3,0.0,0.06
cli_6214,esporadico,66.4,129.0,0.29
cli_6215,unknown,80.8,21.0,0.26
cli_6216,esporadico,0.2,0.0,0.11
cli_6217,churrasco_fds,16.0,0.0,0.26
cli_6218,unknown,6.5,0.0,0.06
cli_6219,unknown,9.7,0.0,0.07
cli_6220,vinho_final_do_dia,16.7,129.0,0.15
cli_6221,churrasco_fds,12.2,99.0,0.26
cli_6222,esporadico,1.3,0.0,0.11
cli_6223,unknown,2.3,0.0,0.05
cli_6224,unknown,72.6,99.0,0.25
cli_6225,churrasco_fds,2.6,0.0,0.23
cli_6226,unknown,53.0,99.0,0.19
cli_6227,esporadico,78.4,105.0,0.32
cli_6228,unknown,98.0,149.0,0.32
cli_6229,unknown,12.3,0.0,0.08
cli_6230,unknown,4.1,0.0,0.06
cli_6231,unknown,23.1,0.0,0.11
cli_6232,esporadico,8.6,0.0,0.13
cli_6233,esporadico,11.5,0.0,0.13
cli_6234,churrasco_fds,89.6,162.0,0.47
cli_6235,churrasco_fds,95.7,143.0,0.48
cli_6236,churrasco_fds,49.0,159.0,0.36
cli_6237,unknown,77.4,14.0,0.25
cli_6238,unknown,19.2,0.0,0.1
cli_6239,unknown,3.4,0.0,0.06
cli_6240,vinho_final_do_dia,3.3,0.0,0.1
cli_6241,esporadico,5.0,0.0,0.12
cli_6242,esporadico,2.7,0.0,0.11
cli_6243,churrasco_fds,13.8,89.0,0.26
cli_6244,esporadico,1.7,0.0,0.11
cli_6245,esporadico,4.8,0.0,0.12
cli_6246,esporadico,94.1,75.0,0.36
cli_6247,unknown,0.5,0.0,0.05
cli_6248,unknown,16.5,149.0,0.1
cli_6249,churrasco_fds,4.4,0.0,0.23
cli_6250,unknown,26.4,0.0,0.12
cli_6251,vinho_final_do_dia,2.4,0.0,0.1
cli_6252,churrasco_fds,8.2,0.0,0.24
cli_6253,unknown,2.1,0.0,0.05
cli_6254,esporadico,63.7,41.0,0.27
cli_6255,unknown,6.7,0.0,0.07
cli_6256,esporadico,91.0,64.0,0.35
cli_6257,esporadico,24.7,159.0,0.18
cli_6258,churrasco_fds,63.0,149.0,0.4
cli_6259,churrasco_fds,5.6,0.0,0.24
cli_6260,esporadico,4.2,0.0,0.12
cli_6261,unknown,9.7,0.0,0.07
cli_6262,esporadico,14.8,0.0,0.14
cli_6263,vinho_final_do_dia,56.5,43.0,0.25
cli_6264,esporadico,5.2,0.0,0.12
cli_6265,unknown,7.3,0.0,0.07
cli_6266,unknown,13.0,0.0,0.08
cli_6267,unknown,72.3,102.0,0.24
cli_6268,vinho_final_do_dia,3.2,0.0,0.1
cli_6269,churrasco_fds,27.1,0.0,0.29
cli_6270,vinho_final_do_dia,9.3,0.0,0.12
cli_6271,unknown,21.7,0.0,0.1
cli_6272,unknown,6.5,0.0,0.06
cli_6273,churrasco_fds,77.5,129.0,0.43
cli_6274,esporadico,10.0,0.0,0.13
cli_6275,vinho_final_do_dia,9.6,0.0,0.12
cli_6276,esporadico,2.9,0.0,0.11
cli_6277,unknown,45.6,199.0,0.18
cli_6278,esporadico,15.4,0.0,0.15
cli_6279,churrasco_fds,0.2,159.0,0.23
cli_6280,vinho_final_do_dia,3.5,89.0,0.11
cli_6281,unknown,88.7,52.0,0.28
cli_6282,vinho_final_do_dia,6.5,0.0,0.11
cli_6283,esporadico,84.0,41.0,0.33
cli_6284,unknown,5.5,0.0,0.06
cli_6285,churrasco_fds,9.5,0.0,0.25
cli_6286,churrasco_fds,74.9,0.0,0.42
cli_6287,esporadico,6.7,0.0,0.12
cli_6288,unknown,8.4,0.0,0.07
cli_6289,churrasco_fds,15.5,0.0,0.26
cli_6290,unknown,12.6,0.0,0.08
cli_6291,unknown,4.6,0.0,0.06
cli_6292,vinho_final_do_dia,2.8,0.0,0.1
cli_6293,churrasco_fds,2.0,0.0,0.23
cli_6294,churrasco_fds,4.7,0.0,0.23
cli_6295,unknown,80.5,55.0,0.26
cli_6296,esporadico,74.6,147.0,0.31
cli_6297,unknown,6.5,0.0,0.06
cli_6298,churrasco_fds,3.1,0.0,0.23
cli_6299,unknown,2.7,159.0,0.07
cli_6300,vinho_final_do_dia,68.7,199.0,0.29
cli_6301,esporadico,0.4,199.0,0.12
cli_6302,esporadico,69.7,99.0,0.29
cli_6303,unknown,18.3,0.0,0.1
cli_6304,unknown,3.7,0.0,0.06
cli_6305,esporadico,1.1,0.0,0.11
cli_6306,unknown,15.3,0.0,0.09
cli_6307,unknown,1.2,0.0,0.05
cli_6308,vinho_final_do_dia,4.8,0.0,0.11
cli_6309,unknown,0.0,149.0,0.06
cli_6310,churrasco_fds,2.4,0.0,0.23
cli_6311,churrasco_fds,43.2,159.0,0.35
cli_6312,unknown,0.4,0.0,0.05
cli_6313,unknown,13.9,0.0,0.08
